"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"49","10_52",10,10.4903248769716,10.5928695971766,2.0486200305914,2.05860848586277,37.2571289695267,0.793717212928712,4.36547945087433,41.622608420401,3928.51621749786,0.199597727999723,10.3137871682869
"50","10_53",10,10.0171906852879,10.1250078061667,1.85944138487162,1.86942138103757,29.0610646884452,0.813913909325374,4.08034213780486,33.1414068262501,4461.33391540523,0.181254601295798,10.3137871682869
"51","10_54",10,10.7427221072765,10.8583482747717,2.20820714526526,2.220059037464,48.6174915749517,0.817677756415476,3.78055586398607,52.3980474389378,4574.49017270968,0.215251585207254,10.3137871682869
"52","10_55",10,10.8411817764838,10.947156182901,2.24495090609596,2.25589661168173,45.5352572723879,0.820155563224338,4.1170568859766,49.6523141583645,4656.12862463237,0.218726310216892,10.3137871682869
"53","10_56",10,10.6459037043762,10.7499692342333,1.81939771106982,1.82826854723587,38.1523008215098,0.853170924271767,4.21207011626201,42.3643709377718,5932.66360467851,0.177264521499674,10.3137871682869
"54","10_57",10,10.567268594644,10.6705654528517,1.92841242399082,1.93781478311753,31.601683636176,0.801848358292971,4.74872279074643,36.3504064269224,4131.61943430966,0.187885861080784,10.3137871682869
"55","10_58",10,10.3473233600614,10.4484702159759,2.04262170131035,2.05258091053178,52.2164106968243,0.840514088034833,4.39392104617349,56.6103317429978,5380.81936711122,0.199013308791469,10.3137871682869
"56","10_59",10,10.5485219924259,10.65163559939,1.77659064822362,1.78525277002284,34.0081901616162,0.861558915091557,4.13613883397216,38.1443289955884,6353.97832146599,0.173093815190619,10.3137871682869
"57","10_6",10,10.5543317447639,10.6679302273396,1.98189133562064,1.99252854531801,37.6610349368806,0.783942123584231,4.1170568859766,41.7780918228572,3700.95725886508,0.193190775881499,10.3137871682869
"58","10_60",10,10.2855791416312,10.3962849836644,1.78014589297144,1.78970029427242,37.082510762141,0.845741972757559,3.88027204575921,40.9627828079002,5592.29770815693,0.173525036445916,10.3137871682869
"59","10_61",10,10.0443693123031,10.1425547405758,1.94501150110213,1.95449479233767,39.9624308178925,0.826895077159578,3.76451350765896,43.7269443255515,4877.15692844978,0.189503114660674,10.3137871682869
"60","10_62",10,11.2496730358275,11.3707556223188,2.73981268650323,2.75451781263907,44.4542989586783,0.773220981650422,4.883574464618,49.3378734232963,3477.77059369609,0.267071422717421,10.3137871682869
"61","10_63",10,10.3219446128592,10.4228433871784,1.88111672287041,1.89028848237976,38.3769857937602,0.856851408381506,3.98738514401162,42.3643709377718,6111.44879643017,0.18327782525822,10.3137871682869
"62","10_64",10,10.3899548083343,10.5017840675238,2.03264311044419,2.04355271513194,32.2584553166974,0.788998855859789,4.39833846740867,36.6567937841061,3814.09701002476,0.198137956677592,10.3137871682869
"63","10_65",10,10.9408709659251,11.058629851077,2.33974812435995,2.352306023469,48.6174915749517,0.839061472881946,3.78055586398607,52.3980474389378,5317.82362909158,0.228073934926825,10.3137871682869
"64","10_66",10,10.0923733916965,10.1910280680571,2.13328247953797,2.14368372345333,45.7811622550173,0.812948505956475,3.51447123403158,49.2956334890489,4437.38997555627,0.20784641843733,10.3137871682869
"65","10_67",10,10.6848783251086,10.7893248385505,2.39580901588875,2.40749026025648,51.9502964412898,0.767245519909495,4.66003530170802,56.6103317429978,3365.59655274087,0.233424465812042,10.3137871682869
"66","10_68",10,10.8814271186138,10.9877949301349,2.2582526839967,2.26926324505182,45.4140119082712,0.809799057107231,4.68486634439281,50.098878252664,4347.00703756561,0.220022306842767,10.3137871682869
"67","10_69",10,10.4787867868068,10.5915721631814,2.07345692899948,2.08458558966609,33.1598239323656,0.816802087114145,4.06631970613457,37.2261436385002,4547.7490203479,0.202116405511626,10.3137871682869
"68","10_7",10,9.97151244357199,10.0689856834896,1.73488924297625,1.74334804126265,38.1523008215098,0.857985664010924,4.21207011626201,42.3643709377718,6168.41501848473,0.169030833467568,10.3137871682869
"69","10_70",10,10.7837411490875,10.8891540635459,2.25361459622748,2.26460254336125,41.4869561146837,0.790380489199376,3.80652266602954,45.2934787807132,3849.72980993219,0.219570416415466,10.3137871682869
"70","10_71",10,10.3574786136303,10.4792119567876,2.03253038505094,2.04443984469783,40.6527164565594,0.794103680641561,4.64076232415378,45.2934787807132,3930.0928403924,0.198223970626824,10.3137871682869
"71","10_72",10,9.88484751162188,9.98147358700431,1.7364994265148,1.74496607557197,40.6962371117341,0.835551643337481,4.59724166897906,45.2934787807132,5187.63607713208,0.169187714182956,10.3137871682869
"72","10_73",10,10.0190786114373,10.1170168187827,1.82230191476145,1.83118691095143,38.2646178615901,0.819755029239828,4.09975307618173,42.3643709377718,4643.51311065155,0.177547479027103,10.3137871682869
"73","10_74",10,10.0768727193175,10.1753758739541,1.85153011675829,1.86055762087261,38.2980512316372,0.820102126343706,4.06631970613457,42.3643709377718,4654.4422898332,0.180395192426841,10.3137871682869
"74","10_75",10,10.7571058624221,10.8622584123969,2.00975560532878,2.01955456934869,47.7344335870689,0.858487713040134,4.66361385186893,52.3980474389378,6193.92120531951,0.195811154176078,10.3137871682869
"75","10_76",10,10.0093907035152,10.1072342099034,1.76226138754111,1.7708536441739,41.9113943238482,0.847113819245183,4.38786999688809,46.2992643207363,5657.17061659336,0.171697710577057,10.3137871682869
"76","10_77",10,10.4725943666547,10.5749657680883,1.87248703211634,1.88161671584843,39.0522615175662,0.826293315414339,4.70910092476448,43.7613624423307,4856.72429388868,0.18243703163025,10.3137871682869
"77","10_78",10,10.4460643399515,10.5584975177788,1.97721880418414,1.98783093546483,34.9839459300253,0.785288766695488,4.29601626061637,39.2799621906417,3730.56653674656,0.192735306927513,10.3137871682869
"78","10_79",10,9.73714817693718,9.8323304660568,1.7695994651061,1.77822749999862,32.2851513378808,0.840421210625299,3.78536333131085,36.0705146691916,5377.09340577605,0.172412661904286,10.3137871682869
"79","10_8",10,10.7489573711783,10.8540302682573,2.18392634143991,2.19457450959784,46.9177115806774,0.821129449636046,4.08034213780486,50.9980537184823,4687.0385671232,0.212780666673612,10.3137871682869
"80","10_80",10,9.75011981246987,9.84542890154582,1.75293092844474,1.76147769256454,31.7868314553363,0.835064103842087,4.28368321385533,36.0705146691916,5169.28376347181,0.170788640857431,10.3137871682869
"81","10_81",10,9.90855450521887,10.0054123205192,1.91256015365381,1.92188522187696,38.0806877239165,0.808159618040704,4.28368321385533,42.3643709377718,4301.13285634843,0.186341369132225,10.3137871682869
"82","10_82",10,10.3661304322619,10.4674611305245,1.71219681173372,1.72054496854875,41.9813693605076,0.842696187847022,4.70910092476448,46.6904702852721,5469.6246455558,0.166819902376803,10.3137871682869
"83","10_83",10,10.2208488763963,10.3207594225976,1.6180862637496,1.62597556583068,28.9374579752279,0.850660149668854,4.20394885102222,33.1414068262501,5815.75521125831,0.157650680521144,10.3137871682869
"84","10_84",10,10.7206296968588,10.8254256860754,1.93431455090268,1.9437456870255,38.2473140517952,0.848909253198207,4.1170568859766,42.3643709377718,5736.52831733228,0.188460907260349,10.3137871682869
"85","10_85",10,10.313934869946,10.4147553476581,1.92210687106531,1.93147848621196,37.2914820267303,0.836263734187748,4.43230561053748,41.7237876372678,5214.63750483187,0.187271508971109,10.3137871682869
"86","10_86",10,11.0055724237632,11.1131537768792,2.22258833053784,2.23342500292937,38.7134124550087,0.81862667765725,5.04794998732202,43.7613624423307,4608.27329560941,0.216547517074694,10.3137871682869
"87","10_87",10,10.2068394791446,10.3066130810913,1.85842178432985,1.86748289014299,32.8219096106812,0.828899382159552,4.1549898180805,36.9768994287617,4946.24905430841,0.181066649880576,10.3137871682869
"88","10_88",10,10.5874846193459,10.7014399332527,1.85366631865502,1.86361531887824,39.3958829914564,0.819101822336259,4.36547945087433,43.7613624423307,4618.53109618388,0.180691659471946,10.3137871682869
"89","10_89",10,10.7567831514435,10.8725606609013,2.25679229636866,2.26890495485221,36.9784118982677,0.824308348873657,3.98437090963246,40.9627828079002,4785.62589890226,0.219987567886672,10.3137871682869
"90","10_9",10,10.5154356838224,10.6286155199497,2.14045867204495,2.15194694455206,32.4722533899668,0.77683643764413,4.6289301855079,37.1011835754747,3550.63863487467,0.208647600482674,10.3137871682869
"91","10_90",10,10.8171037048115,10.933530457016,2.0284299984425,2.03931699051015,41.5081154494024,0.837769556093808,3.78536333131085,45.2934787807132,5267.35257970325,0.197727271004844,10.3137871682869
"92","10_91",10,10.2753881037808,10.3758317802596,1.97324769632971,1.98286865876287,35.3490511646417,0.783720815618436,4.74683516443836,40.0958863290801,3699.75018647534,0.192254176512371,10.3137871682869
"93","10_92",10,9.76670018460668,9.87182122377564,1.8110897412182,1.82081022438084,28.4399966950707,0.821491187657865,4.06631970613457,32.5063164012053,4694.00362042093,0.176541380452323,10.3137871682869
"94","10_93",10,10.5023144832529,10.6049764039103,1.90800895210865,1.91731183004157,36.1032762280639,0.822914763816858,4.1170568859766,40.2203331140405,4744.58510470111,0.185897944058508,10.3137871682869
"95","10_94",10,10.18036020885,10.2899335574775,2.14133478207034,2.15282775683629,39.2221624447486,0.810529227567814,3.14220849302317,42.3643709377718,4363.41606415877,0.208733001923469,10.3137871682869
"96","10_95",10,10.5692400409106,10.6829989845995,2.04423102034658,2.0552028196791,40.758869587667,0.836225964047239,4.53460919304618,45.2934787807132,5208.09344635196,0.19926752279691,10.3137871682869
"97","10_96",10,10.2136532326679,10.3235849210821,2.03445529914983,2.04537463021911,50.0789385436225,0.833267293372567,4.13613883397216,54.2150773775947,5097.57597313649,0.198314605182883,10.3137871682869
"98","10_97",10,9.4343000166063,9.52652191315181,1.91994458426778,1.92930565675419,47.9360550679322,0.837561132384961,4.46199237100561,52.3980474389378,5264.44150172021,0.187060836652365,10.3137871682869
"99","10_98",10,10.5789177566954,10.6823284874549,2.1418647466759,2.15230783514523,40.758869587667,0.822085115565057,4.53460919304618,45.2934787807132,4717.69917203775,0.208682591566674,10.3137871682869
"100","10_99",10,11.1475863354935,11.2565558988904,2.52204171906914,2.53433843614077,37.715430695221,0.830612876575419,4.53230218808967,42.2477328833107,5006.61283950014,0.245723359886018,10.3137871682869
"101","12_1",12,10.2102335067049,10.3201283878926,1.61998987120229,1.62868468289952,47.9973676974488,0.870359431957221,4.40067974148901,52.3980474389378,6847.90751845068,0.157913349996928,10.3137871682869
"102","12_10",12,10.2959295419713,10.3965740145223,1.47658489579511,1.48378427975397,47.7282292654278,0.890358274174312,4.66981817351001,52.3980474389378,8291.14820189188,0.14386415538187,10.3137871682869
"103","12_100",12,10.2663627870805,10.3667182395446,1.77176892894087,1.78040754148671,40.7982590977754,0.873699634628099,4.49521968293784,45.2934787807132,7062.90377172375,0.172624033484145,10.3137871682869
"104","12_11",12,10.5144273259223,10.6275963088823,1.51760171180161,1.52574698563947,31.603571262484,0.886166483951992,4.74683516443836,36.3504064269224,7940.45413874263,0.14793275842756,10.3137871682869
"105","12_12",12,10.6517553163031,10.7558780466678,1.8392766828468,1.84824444290184,32.4411482737667,0.851421791249009,4.66003530170802,37.1011835754747,5850.80178427875,0.179201336303008,10.3137871682869
"106","12_13",12,10.266797324954,10.3671570251002,1.58391301594905,1.59163569954938,31.7868314553363,0.879804196283407,4.28368321385533,36.0705146691916,7473.47292192821,0.154321169671154,10.3137871682869
"107","12_14",12,10.6772251917422,10.7815968944963,1.79778770264016,1.80655317490299,47.7088911828005,0.876836605534678,4.68915625613733,52.3980474389378,7268.80075153317,0.175159051222021,10.3137871682869
"108","12_15",12,10.059979171226,10.15831718854,1.57378622807029,1.58145953649794,31.2680313375543,0.866927156636281,4.1170568859766,35.3850882235309,6651.48954927169,0.153334513374548,10.3137871682869
"109","12_16",12,10.1922554376041,10.2918864780498,1.53439271038116,1.54187394786176,37.7750902997743,0.888796204921796,4.58928063799748,42.3643709377718,8160.34133175926,0.149496389900574,10.3137871682869
"110","12_17",12,10.1381220835216,10.2472408143618,1.42147545631551,1.42910480119266,40.7785242312691,0.888573572899071,4.51495454944411,45.2934787807132,8134.02231354052,0.138562564640359,10.3137871682869
"111","12_18",12,9.95496911928768,10.0522806453804,1.59958450402096,1.60738359708488,46.4664467413326,0.881613706347522,4.53460919304618,51.0010559343788,7603.30918732142,0.155848047943756,10.3137871682869
"112","12_19",12,10.4973514553096,10.5999648615198,1.73214374565836,1.74058915772538,36.4167209537553,0.876275955504871,4.09975307618173,40.516474029937,7231.23588645452,0.168763338754689,10.3137871682869
"113","12_2",12,10.336626906963,10.4376692032188,1.54743272240535,1.55497753906359,31.9128451398501,0.876127721334186,4.74394864425597,36.6567937841061,7221.36068793473,0.15076688259041,10.3137871682869
"114","12_20",12,9.91903493206807,10.0159951953336,1.54614236842101,1.55368089370121,40.7818179596555,0.875758147027946,4.5116608210577,45.2934787807132,7196.8426639343,0.150641162974402,10.3137871682869
"115","12_21",12,10.1305734904104,10.2296015792707,1.60302026342544,1.61083610821912,35.1108003658768,0.857926249144381,4.98508596320329,40.0958863290801,6165.40842415416,0.156182795120318,10.3137871682869
"116","12_22",12,10.2022525434898,10.3019813073558,1.48628877438452,1.49353547153753,36.5304771973627,0.904345806645019,4.43230561053748,40.9627828079002,9652.86555873174,0.144809607486364,10.3137871682869
"117","12_23",12,10.4850859392548,10.5875794479474,1.92771398966336,1.9371129434343,41.1937257045315,0.832167759891974,4.09975307618173,45.2934787807132,5062.45571353175,0.187817812392966,10.3137871682869
"118","12_24",12,9.98285868904577,10.0804428404538,1.55565082754365,1.56323571321145,36.4676455266313,0.872410493869454,4.49513728126886,40.9627828079002,6981.22550399514,0.151567575295535,10.3137871682869
"119","12_25",12,10.191133146221,10.3008224462292,1.69494843892603,1.70404556834329,39.3290568317932,0.856859526676176,4.43230561053748,43.7613624423307,6105.86717309835,0.165220160212625,10.3137871682869
"120","12_26",12,10.650294095719,10.7544025424024,1.87900981905294,1.8881713059328,33.1246083427201,0.836938590855488,4.7784620799904,37.9030704227105,5240.44472414773,0.183072548921562,10.3137871682869
"121","12_27",12,9.85714870969032,9.95350402454555,1.54089683462807,1.54840978426278,38.2473140517952,0.881050926361186,4.1170568859766,42.3643709377718,7562.50526629772,0.15013008887985,10.3137871682869
"122","12_28",12,10.0740160523752,10.1824447965789,1.50441275570815,1.51248724176409,34.062976562222,0.879292467915916,4.1170568859766,38.1800334481986,7430.17690602337,0.146647125550033,10.3137871682869
"123","12_29",12,10.882881568434,11.000016301558,1.97662065852121,1.98722957943374,42.2581646747346,0.887531920637192,4.43230561053748,46.6904702852721,8049.23996371988,0.192677000892952,10.3137871682869
"124","12_3",12,10.435983847679,10.5379973750267,1.57228344763172,1.57994942895382,32.141839234662,0.881043156248967,4.51495454944411,36.6567937841061,7561.94460247171,0.153188096978759,10.3137871682869
"125","12_30",12,10.0135235913427,10.1114074974164,1.51234555968305,1.51971930188618,31.9181008163849,0.875530350184715,4.43230561053748,36.3504064269224,7181.80286411332,0.147348328706941,10.3137871682869
"126","12_31",12,10.1131635366072,10.2120214401908,1.57658082438896,1.58426775842795,40.6904099908489,0.865241240938876,4.6030687898643,45.2934787807132,6555.50194401755,0.153606791819332,10.3137871682869
"127","12_32",12,10.0850580816884,10.1836412496424,1.61106210444325,1.61891715883564,47.8044208781492,0.859262543045112,4.59362656078856,52.3980474389378,6233.64295071974,0.156966314353812,10.3137871682869
"128","12_33",12,10.8240503154876,10.929857258943,1.82254988285416,1.831436088062,32.5397368981295,0.865410612013575,4.1170568859766,36.6567937841061,6565.03642735179,0.177571638640493,10.3137871682869
"129","12_34",12,10.0936238234787,10.192290723024,1.56464349964943,1.57227223088241,32.0675131461086,0.878409981589453,4.58928063799748,36.6567937841061,7376.07085619981,0.152443734316806,10.3137871682869
"130","12_35",12,10.089136122948,10.1877591544529,1.50095904164734,1.50827726661233,32.5397368981295,0.879754345030723,4.1170568859766,36.6567937841061,7469.95129683369,0.146238936483973,10.3137871682869
"131","12_36",12,10.3273798706548,10.4283317755488,1.73578668121815,1.74424985514357,48.1143642250825,0.841845893344709,4.28368321385533,52.3980474389378,5434.72866612529,0.169118271172671,10.3137871682869
"132","12_37",12,10.4626442977422,10.56491843555,1.61241754559856,1.62027920871445,40.5885342714137,0.876804374666126,4.70494450929948,45.2934787807132,7266.63194498975,0.15709837543444,10.3137871682869
"133","12_38",12,10.5227931623878,10.625655265637,1.61033115627853,1.61818264678746,41.1892745658625,0.890173632789633,4.66361385186893,45.8528884177314,8275.49250843677,0.156895097832063,10.3137871682869
"134","12_39",12,10.2012062686816,10.3009248050323,1.37185233113698,1.37854107060251,32.4314874244774,0.898899917206585,4.22530635962874,36.6567937841061,9077.90369809372,0.133660026924084,10.3137871682869
"135","12_4",12,10.2542867180176,10.3545241248409,1.47017146798649,1.4773395819998,37.2910126293341,0.888325886274208,4.48707919352313,41.7780918228572,8121.67385642289,0.143239292986611,10.3137871682869
"136","12_40",12,10.5390314276783,10.6420522627485,1.64551156864245,1.6535345882637,37.0312566584188,0.871033711451445,4.74683516443836,41.7780918228572,6895.79757160417,0.160322737058994,10.3137871682869
"137","12_41",12,10.1559490514792,10.2552251907898,1.59835951110568,1.60615263147249,47.8991563331967,0.866396275170062,4.49889110574115,52.3980474389378,6621.00250628952,0.155728696478353,10.3137871682869
"138","12_42",12,10.5824140460777,10.685858953664,1.71283886738621,1.72119015467154,32.2866306912214,0.86640556358918,4.70910092476448,36.9957316159859,6621.53383172556,0.166882458071647,10.3137871682869
"139","12_43",12,10.6009695413497,10.7045958320765,1.57979890940954,1.58750153386345,40.5885342714137,0.888138943985382,4.70494450929948,45.2934787807132,8106.39461235348,0.153920330908585,10.3137871682869
"140","12_44",12,10.1587677950354,10.2681087399917,1.51726240219351,1.52540585488841,49.0384754381939,0.890227498170887,3.35957200074392,52.3980474389378,8271.94454898982,0.14789968321033,10.3137871682869
"141","12_45",12,10.8484311221328,10.9544763921439,1.90681327974401,1.916110327938,31.8530953998367,0.866379536245703,4.80369838426938,36.6567937841061,6620.04517611484,0.185781449304064,10.3137871682869
