"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"582","2_82",2,117824.41321848,118220.328585478,50609.0603772629,50694.0177316389,355844.5,0.428484526998487,10172.25,366016.75,2229.70863168586,0.436574039060097,116117.801784042
"583","2_83",2,123188.576658685,123602.516768425,54804.2056768641,54896.2054154144,516472.458333334,0.53653780668383,6924.95833333333,523397.416666667,3442.92039370115,0.472763043839837,116117.801784042
"584","2_84",2,121666.812103376,122157.734008299,52377.2062831437,52482.7701247682,482447.625,0.514979594911315,8977.375,491425,3155.57724998514,0.451978674401507,116117.801784042
"585","2_85",2,135123.866805519,135714.721251692,53155.0402280588,53271.128652426,433512.3375,0.546705972446989,9532.875,443045.2125,3583.24474934772,0.45876797385039,116117.801784042
"586","2_86",2,149752.836520491,150559.585808143,66006.0624817503,66183.6177789302,596374.232142857,0.538983031505394,11438.625,607812.857142857,3469.94090636541,0.569969606400402,116117.801784042
"587","2_87",2,139520.923962617,140178.155771324,56127.1345367277,56259.1763733029,438598.537126068,0.568047071606034,9738.78125,448337.318376068,3905.74919573457,0.484500873328061,116117.801784042
"588","2_88",2,128112.856406805,128846.409306407,51619.9804975947,51767.5532645859,434246.3125,0.499010072074996,5770.875,440017.1875,2955.27474969147,0.44581926689298,116117.801784042
"589","2_89",2,132703.907340655,133105.094833455,50951.0828843679,51028.0418517771,444501.323275862,0.542950595071146,15034.25,459535.573275862,3534.14314277053,0.439450636059061,116117.801784042
"590","2_9",2,127528.248153673,128172.113425401,52977.0082428501,53110.5751618977,460608.5,0.518162940394065,11676.5,472285,3192.83404910399,0.457385296189759,116117.801784042
"591","2_90",2,135923.44605204,136563.731464129,59259.4256224055,59398.8363273731,472332.486607143,0.477757713406724,9315.625,481648.111607143,2717.01554095532,0.511539448859394,116117.801784042
"592","2_91",2,136423.5074038,136927.930456386,55138.8341564796,55240.6774429444,439741.041666667,0.540019654317036,6879.125,446620.166666667,3490.31963507221,0.475729617631603,116117.801784042
"593","2_92",2,131835.622349179,132278.618392019,62756.3500910495,62861.6990825994,480328.475,0.400170211998902,9361,489689.475,1984.07320591847,0.541361428797204,116117.801784042
"594","2_93",2,118795.376836194,119314.831898041,51939.4568686694,52052.8905089132,497028.333333333,0.517866406086212,5492.66666666667,502521,3191.19246595635,0.448276575246595,116117.801784042
"595","2_94",2,110219.903186274,110627.438962761,47070.4940194191,47157.4348095136,407566.958333333,0.512470551389848,10245.125,417812.083333333,3125.0931684751,0.406117185177325,116117.801784042
"596","2_95",2,118570.623113897,119129.165753061,45831.405111461,45939.2257396418,358587.625,0.522700670922253,7429.125,366016.75,3252.51031808222,0.395626036954097,116117.801784042
"597","2_96",2,126645.097695899,127284.504113078,52661.3016964685,52794.0726485085,445737.141666667,0.47642606274828,11470.9833333333,457208.125,2701.64131492967,0.454659594285947,116117.801784042
"598","2_97",2,123959.650361871,124711.427217165,49173.4787913251,49322.3643495643,602552.5,0.569497907946934,9756.54166666666,612309.041666667,3923.62970157737,0.424761437021475,116117.801784042
"599","2_98",2,130088.262993376,130745.053281124,52156.312507024,52287.8102680624,518035.964285714,0.58269948126214,5274.5,523310.464285714,4145.77668175407,0.450299691044,116117.801784042
"600","2_99",2,121547.119469507,122078.607042027,52458.1019557454,52572.6682955546,477293.208333333,0.52607974436597,9678.625,486971.833333333,3297.98716541515,0.452752872409093,116117.801784042
"601","4_1",4,125458.412362496,125837.695436484,38254.0385153931,38311.819255992,522360.810368537,0.722499158575067,9169.875,531530.685368537,7745.68821385815,0.329939239869913,116117.801784042
"602","4_10",4,118503.522586376,118781.980007694,34044.3425321641,34084.3174511978,350764.715277778,0.698342061625712,10489.875,361254.590277778,6891.79382668932,0.29353223129894,116117.801784042
"603","4_100",4,118395.112391871,118673.315072886,39236.8370534125,39282.9090074491,415116.921153846,0.678312653417533,7018,422134.921153846,6277.32732007325,0.338302210375187,116117.801784042
"604","4_11",4,114580.474666178,115081.499277904,36060.8188829483,36139.5742300904,392015.546479648,0.645543501316717,7884.25,399899.796479648,5410.84660469344,0.311231987471684,116117.801784042
"605","4_12",4,121268.089781368,121593.860338202,37342.1023565568,37392.2260064431,391996,0.651026022572808,12413.5,404409.5,5551.85649503306,0.322019754352446,116117.801784042
"606","4_13",4,114313.121467503,114697.238139101,34229.1878306489,34286.6483173454,318471.423809524,0.681001458599988,10216.25,328687.673809524,6348.92664081718,0.29527469337658,116117.801784042
"607","4_14",4,114790.124688613,115292.066034375,34236.3511604434,34311.1219450246,349659.475,0.691052242679502,7445.625,357105.1,6645.51259671689,0.295485458886288,116117.801784042
"608","4_15",4,116019.264231053,116487.398451219,36064.4021137418,36137.088251533,386265.458333333,0.704711249538324,10515.5416666666,396781,7092.72476636297,0.311210578363699,116117.801784042
"609","4_16",4,126965.886492492,127392.519175598,37533.1872325236,37596.1941381015,406385.671153846,0.689263501877629,15749.25,422134.921153846,6596.8100527953,0.323776316468888,116117.801784042
