"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"158","12_60",12,40483.0331437203,40878.7617179503,6151.43007327437,6181.42259664345,136334.245535714,0.913599660798251,12069.75,148403.995535714,10796.083236397,0.147770240014524,41831.3091731859
"159","12_61",12,39133.4029221589,39477.3488462795,6842.11281126778,6872.11491146583,148125.083333333,0.915442330623061,12069.75,160194.833333333,11064.4258384909,0.164281612201392,41831.3091731859
"160","12_62",12,41953.4914958499,42363.5940520165,5978.50067397381,6007.65004558989,155407.109523809,0.924589975560777,12981.2571428572,168388.366666666,12518.3140049024,0.143616113488526,41831.3091731859
"161","12_63",12,39634.7329512791,39983.0850963587,7381.76789048491,7414.13633368339,128953,0.881270397696559,12069.75,141022.75,7585.79435096601,0.177238926541556,41831.3091731859
"162","12_64",12,41642.2281411839,42008.2242869561,6480.01422781393,6508.42855559694,145767.05,0.906974066581556,12069.75,157836.8,9964.1837709587,0.155587493775329,41831.3091731859
"163","12_65",12,41277.9254327499,41640.7196992486,6358.46961679766,6386.35098148888,146983.145833333,0.915952800000566,12069.75,159052.895833333,11137.8339981211,0.152669163545629,41831.3091731859
"164","12_66",12,42522.4206116541,42896.1528240612,5989.46144330707,6015.72473760098,167852.575,0.929180067996833,12069.75,179922.325,13408.9655642467,0.143809143354688,41831.3091731859
"165","12_67",12,40407.8041894709,40802.7973878039,6666.90439683778,6699.41021801103,199500.059523809,0.912011911292906,12069.75,211569.809523809,10582.8433724687,0.160153013387049,41831.3091731859
"166","12_68",12,43191.1282842332,43570.7378101688,7293.74165903568,7325.72411447148,148606.058333334,0.88576652561907,12069.75,160675.808333334,7924.58947859693,0.175125384772019,41831.3091731859
"167","12_69",12,41887.6246191611,42255.7775699154,6472.04462698418,6500.42400872505,165600.1875,0.923382723835352,12069.75,177669.9375,12317.0281038412,0.15539614076654,41831.3091731859
"168","12_7",12,42980.531975168,43358.290556981,7061.73169913524,7092.69681003787,165600.1875,0.911898551678554,12069.75,177669.9375,10578.263326786,0.169554741418046,41831.3091731859
"169","12_70",12,40734.1959788424,41092.2113731877,6629.59254873126,6658.66276511117,142985.975,0.909617582460449,12069.75,155055.725,10285.5090025422,0.159178923555647,41831.3091731859
"170","12_71",12,41293.8410322625,41656.7751819601,7060.17070945031,7091.12897554195,148125.083333333,0.886144825973264,12069.75,160194.833333333,7954.31582171232,0.169517261489091,41831.3091731859
"171","12_72",12,41780.3510670728,42188.7611459298,6249.54942363612,6280.02034745414,158125.6875,0.917479262334211,12069.75,170195.4375,11351.6475172225,0.150127272408669,41831.3091731859
"172","12_73",12,41254.7495371441,41617.3401092479,6894.76157459207,6924.99453527374,158125.6875,0.90607088405241,12069.75,170195.4375,9858.54528874996,0.165545728119662,41831.3091731859
"173","12_74",12,41731.0805287018,42097.8576036611,6039.69479182514,6066.17835520802,169247.833333333,0.933091664272296,12069.75,181317.583333333,14252.6289215624,0.145015264286695,41831.3091731859
"174","12_75",12,40991.8729491792,41392.5755195524,6892.16497684016,6925.76910086809,132585.566666666,0.893685246661888,12069.75,144655.316666666,8582.55894118401,0.165564244527818,41831.3091731859
"175","12_76",12,40908.314170331,41267.8599003436,6022.75787253192,6049.167168921,141696.958333333,0.917184497234143,12069.75,153766.708333333,11318.6846045418,0.144608602706572,41831.3091731859
"176","12_77",12,43340.2322324647,43721.1522423203,6397.84794860978,6425.90198403726,164576.5,0.923765890759209,12069.75,176646.25,12384.0725596195,0.153614651586288,41831.3091731859
"177","12_78",12,41205.5560555847,41567.7142631045,6561.47199405553,6590.24350742318,199500.059523809,0.912323673142279,12069.75,211569.809523809,10634.5102192121,0.157543324310958,41831.3091731859
"178","12_79",12,41701.086293962,42067.5997477176,7865.2933113917,7899.78197366965,136621.492857143,0.863414185856868,12069.75,148691.242857143,6460.47544162248,0.188848547411312,41831.3091731859
"179","12_8",12,40575.2212177502,40971.850946174,7232.01449467584,7267.27562276367,148610.314285714,0.885760577535575,12069.75,160680.064285714,7916.37011247539,0.173728142064032,41831.3091731859
"180","12_80",12,41871.1668350917,42280.4646536165,7225.34924476822,7260.57787510167,132423.225,0.885011121427975,12069.75,144492.975,7858.11955207464,0.173568028794943,41831.3091731859
"181","12_81",12,41072.5214509268,41433.5104089915,6475.70897381037,6504.10442340976,169247.833333333,0.923101220150302,12069.75,181317.583333333,12268.1978678666,0.15548412306395,41831.3091731859
"182","12_82",12,42799.5582585393,43175.726251046,7123.33849449088,7154.57374610854,132585.566666666,0.889240097340298,12069.75,144655.316666666,8205.16592790793,0.171033942937045,41831.3091731859
"183","12_83",12,41606.0108913036,41971.688721403,6209.67641977,6236.90533856781,143283.891666667,0.917806455873681,11771.8333333334,155055.725,11412.0665786273,0.149096584874893,41831.3091731859
"184","12_84",12,42944.6591993437,43322.1024930879,7690.15950884881,7723.88022385128,199500.059523809,0.872055323956489,12069.75,211569.809523809,6965.82748609593,0.18464352124084,41831.3091731859
"185","12_85",12,41131.8498896854,41533.9207585973,7375.73496268013,7411.69682855477,146983.145833333,0.889480092757423,12069.75,159052.895833333,8217.15469514499,0.177180608856146,41831.3091731859
"186","12_86",12,42373.6264040845,42746.0508549016,7518.56681010355,7551.53510527855,191506.425,0.89472675880968,12069.75,203576.175,8686.07005127125,0.180523518257925,41831.3091731859
"187","12_87",12,41453.3010082384,41817.6366616311,6350.25992877812,6378.10529466469,142985.975,0.906612734487264,12069.75,155055.725,9921.67625381027,0.152472045956264,41831.3091731859
"188","12_88",12,43427.8371116854,43895.2600160186,6529.45090824171,6564.4957854614,155442.5125,0.916833394124852,16166.0125,171608.525,11244.5380230048,0.156927811135045,41831.3091731859
"189","12_89",12,40379.2217839038,40734.1172878639,7438.77926075849,7471.39769411214,163627.75,0.876160307776882,12069.75,175697.5,7230.60448934816,0.178607790236251,41831.3091731859
"190","12_9",12,41383.024004502,41746.7419889165,5657.26371053784,5682.07034518012,149235.533333334,0.931845787654873,12069.75,161305.283333334,13973.4047568575,0.135832955207205,41831.3091731859
"191","12_90",12,41257.4431754764,41620.0574221359,7598.48760112167,7631.80634237175,121203.696428572,0.866040582141344,12069.75,133273.446428572,6607.17618138902,0.182442445460535,41831.3091731859
"192","12_91",12,42279.4800509988,42692.7692010574,6561.52219022069,6593.51419944176,185184.017857143,0.925010524995515,12069.75,197253.767857143,12594.2440050946,0.157621511967123,41831.3091731859
