"","N","layer_N","y_bar","y_bar1","rmse","rmse1","rang","R_squared","y_min","y_max","sum_f","nrmse_mean_not_sum","y_bar2"
"259","14_61",14,21.5692617715162,22.1158956495694,4.21499167906117,4.26806816664825,89.514565180476,0.884937411149699,6.32080562412511,95.8353708046011,7267.92141470471,0.198005951002047,21.5552519762606
"260","14_62",14,21.707541466106,22.2576797925965,3.96541534567537,4.01534909036527,89.0209340627156,0.901491643298458,6.8144367418855,95.8353708046011,8648.09475502811,0.186281705024255,21.5552519762606
"261","14_63",14,21.5198526281265,22.0652343209196,4.88887482548151,4.95043705946609,156.24336027807,0.860630431197026,5.91497283676107,162.158333114831,5835.53328367499,0.229662685684127,21.5552519762606
"262","14_64",14,21.5272664170254,22.0728359988718,5.36031000057892,5.42780869307265,155.973917326057,0.826416139314094,6.1844157887736,162.158333114831,4499.05451212969,0.251809104298592,21.5552519762606
"263","14_65",14,21.5387681804262,22.0846292536366,6.46396479615098,6.54536105346045,159.056399674273,0.832419470782218,5.87588692079182,164.932286595065,4694.07993614169,0.303655047070154,21.5552519762606
"264","14_66",14,21.1330295972036,21.6686079608075,4.80465961024067,4.86516138001399,156.787458493705,0.8607549376469,5.37087462112632,162.158333114831,5841.59612075618,0.22570654174547,21.5552519762606
"265","14_67",14,21.8793194638209,22.4338111925766,4.6992606580651,4.758435211416,137.957981630091,0.908193583033838,6.1844157887736,144.142397418865,9348.39812214117,0.220755258006568,21.5552519762606
"266","14_68",14,21.1749522618925,21.7115930795117,5.02947640878213,5.09280914168082,155.837527490706,0.844294527838778,6.32080562412511,162.158333114831,5124.15085824037,0.236267669117933,21.5552519762606
"267","14_69",14,21.7558545971103,22.3072173324119,4.8366770996883,4.8975820436576,103.053709416398,0.88854334092361,5.87588692079182,108.92959633719,7533.63203357205,0.227210614334337,21.5552519762606
"268","14_7",14,21.6508961729116,22.1995989270298,5.69696695246523,5.76870493411738,156.245784618427,0.867381054719111,5.9125484964041,162.158333114831,6180.67874822467,0.26762410109938,21.5552519762606
"269","14_70",14,21.4425203363098,21.9859421822142,4.61100997024796,4.66907324346045,137.9744087446,0.868323645531094,6.8144367418855,144.788845486485,6231.68714182964,0.216609541312838,21.5552519762606
"270","14_71",14,21.0099395093182,21.5423983775586,4.63823422046053,4.69664030990814,95.2286015736629,0.882579606631187,6.09134334367414,101.319944917337,7103.00574148814,0.217888443850282,21.5552519762606
"271","14_72",14,22.5454542595991,23.1168279683957,5.45248169891308,5.52114104613048,103.798379180714,0.839579462788701,7.07042344570223,110.868802626416,4945.76695806901,0.256139016709759,21.5552519762606
"272","14_73",14,21.3390392284239,21.8798385330514,5.7444650289481,5.81680112116815,156.218936436651,0.847035673743586,5.93939667817989,162.158333114831,5232.91104061673,0.269855398933603,21.5552519762606
"273","14_74",14,20.5254838657817,21.0456650830771,4.6689032143691,4.727695497337,137.957981630091,0.867095793452486,6.1844157887736,144.142397418865,6165.38442310072,0.219329168712281,21.5552519762606
"274","14_75",14,20.2733754718457,20.7871674584605,3.78687725838406,3.83456279588983,86.8931114077899,0.904579729202673,6.45710319542174,93.3502146032116,8958.55604845412,0.177894593861066,21.5552519762606
"275","14_76",14,20.6871720128669,21.2114509234358,4.46786559498298,4.52412634965323,102.081543698932,0.886604463783275,6.45710319542174,108.538646894354,7388.66137264771,0.209885106174392,21.5552519762606
"276","14_77",14,21.0411990060591,21.574450089634,3.99971818357526,4.0500838802804,114.009662562095,0.891584867532421,5.88812465498528,119.89778721708,7771.49536823284,0.187893135498526,21.5552519762606
"277","14_78",14,21.1050983328218,21.6399688291129,3.91618799160844,3.96550185012869,100.747099897651,0.902319995564648,6.46559245970585,107.212692357357,8729.44673515997,0.183969171619798,21.5552519762606
"278","14_79",14,20.8595973505462,21.3882460690394,3.9574582049311,4.00729175082724,94.8347540586114,0.895349102936626,6.1844157887736,101.019169847385,8085.02292878318,0.185907905657544,21.5552519762606
"279","14_8",14,21.884940455267,22.4395746378714,4.69575329750568,4.75488368508038,105.647754822262,0.905506683008161,6.8144367418855,112.462191564147,9055.70724664707,0.22059049415507,21.5552519762606
"280","14_80",14,21.4337222422058,21.9769211163483,5.24107997266412,5.30707728352332,103.683189853834,0.863022006819319,6.64366328795522,110.326853141789,5953.91841789138,0.246208083736073,21.5552519762606
"281","14_81",14,21.6100446744103,22.1577121212803,5.75812471168447,5.83063281088257,138.604429697711,0.869201390955702,6.1844157887736,144.788845486485,6279.84747280417,0.270497084297785,21.5552519762606
"282","14_82",14,20.9207292605267,21.4509272565696,3.81523588257624,3.86327852070748,106.743441986866,0.917731933258057,5.71874957728054,112.462191564147,10541.8385441007,0.179226785423905,21.5552519762606
"283","14_83",14,20.7114869012661,21.2363820286477,3.91440201670559,3.96369338567379,139.070095909204,0.905045948829454,5.71874957728054,144.788845486485,9007.18201172584,0.183885272602664,21.5552519762606
"284","14_84",14,21.8293050608091,22.3825292650957,5.34098069279993,5.40823598463181,106.586304643355,0.85546570930946,5.87588692079182,112.462191564147,5593.24082496328,0.250901079263098,21.5552519762606
"285","14_85",14,21.1059147503528,21.6408059372677,4.82015767356881,4.88085459978099,112.545653393811,0.876018669626027,6.66881727401443,119.214470667825,6677.11533905578,0.226434587967536,21.5552519762606
"286","14_86",14,20.7416571056193,21.2673168421926,4.63088216009434,4.68919567010871,113.219798013351,0.882668320953723,6.67798920372896,119.89778721708,7109.09082765519,0.217543069098568,21.5552519762606
"287","14_87",14,21.0945005749316,21.6291024902414,4.23872261351254,4.292097928415,137.957981630091,0.88883281772228,6.1844157887736,144.142397418865,7555.71019736004,0.199120749464771,21.5552519762606
"288","14_88",14,20.3821681764838,20.8987173171761,3.53142258326388,3.57589135596311,95.2267737449445,0.922009811860724,6.31123698328148,101.538010728226,11171.9088387427,0.165894203412761,21.5552519762606
"289","14_89",14,20.7535111443174,21.279471300034,4.33239228611931,4.38694711870388,155.701229919409,0.885065584893148,6.45710319542174,162.158333114831,7277.08038489999,0.203521031604518,21.5552519762606
"290","14_9",14,21.4168103995386,21.9595806736557,4.88634906571976,4.94787949455101,137.32796067698,0.884850881247633,6.8144367418855,144.142397418865,7261.74973668068,0.229544034094347,21.5552519762606
"291","14_90",14,21.6691195934808,22.218284187191,4.98648090874149,5.04927222891675,123.555129337216,0.886915982305557,6.1844157887736,129.73954512599,7411.61855023074,0.234247886987248,21.5552519762606
"292","14_91",14,21.0018584473264,21.5341125156853,4.13934534664847,4.19146927206483,81.1110311278753,0.880312497997029,6.73324498717496,87.8442761150502,6950.56122557009,0.194452343989345,21.5552519762606
"293","14_92",14,20.852115218242,21.380574315642,4.52134014261424,4.5782742654379,140.825007555424,0.884821989710201,6.09134334367414,146.916350899098,7259.6911352461,0.212397158264727,21.5552519762606
"294","14_93",14,20.7914231238057,21.3183440899846,3.94536226672385,3.99504349679994,94.8347540586114,0.898914515683206,6.1844157887736,101.019169847385,8403.52324630951,0.185339679684552,21.5552519762606
"295","14_94",14,21.086952478064,21.6213631005281,4.48349634411338,4.53995392604342,90.6237605116496,0.86776010922018,6.31158091069712,96.9353414223467,6201.10390576795,0.210619385523463,21.5552519762606
"296","14_95",14,22.1856723143392,22.7479280012918,6.82746784511785,6.91344144599889,147.361118340642,0.839999684967227,6.17286416495604,153.533982505598,4961.23837088343,0.320731182062397,21.5552519762606
"297","14_96",14,20.7361251586074,21.2616446980019,3.42880125994676,3.47197779299098,95.3535949394524,0.924618031372818,6.1844157887736,101.538010728226,11591.1544306929,0.161073403215827,21.5552519762606
"298","14_97",14,21.1226675837004,21.6579833408375,4.14296583774664,4.19513535351418,106.743441986866,0.902825651236509,5.71874957728054,112.462191564147,8779.78860959491,0.194622422328182,21.5552519762606
"299","14_98",14,21.4467081721725,21.9902361511927,4.34316309255603,4.39785355448881,156.53385237822,0.901786031242277,5.62448073661066,162.158333114831,8676.84923339318,0.204027007400901,21.5552519762606
"300","14_99",14,22.134454022807,22.6954116749161,5.59209297606505,5.6625103519532,138.615981321529,0.880367831498865,6.17286416495604,144.788845486485,6954.21316180969,0.262697478934112,21.5552519762606
"301","16_1",16,20.7199006617734,21.2450090206779,2.9291823547443,2.9660675309747,89.5446951991625,0.940761756587252,6.24573512117176,95.7904303203343,15007.5324445499,0.137603008966971,21.5552519762606
"302","16_10",16,20.8589338766549,21.387565780604,3.61073182368426,3.6561992830323,97.9067415679489,0.916939133839415,6.83046768636108,104.73720925431,10432.1989588092,0.16961988136622,21.5552519762606
"303","16_100",16,20.722839743793,21.2480225884087,3.27669334536985,3.31795448819396,95.0742097961652,0.932823383910314,6.24573512117176,101.319944917337,13122.3950997822,0.153927891534189,21.5552519762606
"304","16_11",16,21.1390245392759,21.6747548338299,4.45072641687336,4.50677134967647,155.343896372946,0.887644081364572,6.8144367418855,162.158333114831,7465.77187100692,0.209079965970238,21.5552519762606
"305","16_12",16,21.1126725926813,21.6477350448718,3.13455790739237,3.1740292365267,88.9759935784488,0.932011180561246,6.8144367418855,95.7904303203343,12954.3441539498,0.147250852832634,21.5552519762606
"306","16_13",16,21.6402425667334,22.1886753244965,3.82659543265397,3.87478111377665,98.0268687903151,0.920618145723983,6.46559245970585,104.492461250021,10959.483822136,0.179760418391028,21.5552519762606
"307","16_14",16,20.8087016636426,21.3360605231225,3.13814893481925,3.17766548328903,92.2916836420743,0.93245500199458,7.02086290638414,99.3125465484584,13045.6732978832,0.14741954706856,21.5552519762606
"308","16_15",16,21.4386556582405,21.981979560878,3.8813789728726,3.93025450539092,137.676804959159,0.911959061713842,6.46559245970585,144.142397418865,9788.64298922487,0.182333962494125,21.5552519762606
"309","16_16",16,20.5661628619992,21.0873750147848,3.213481668559,3.25394683026735,95.0742097961652,0.930033493849537,6.24573512117176,101.319944917337,12561.4626203826,0.15095842228386,21.5552519762606
